Region,File_path,Bounds
USGS_LPC_MD_PA_SandySupp_2014_LAS_2016/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_MD_PA_SandySupp_2014_LAS_2016/ept.json,"([-8726354, 4552934], [-8268994, 5010294])"
USGS_LPC_MD_VA_Sandy_NCR_2014_LAS_2015/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_MD_VA_Sandy_NCR_2014_LAS_2015/ept.json,"([-8641777, 4584313], [-8484945, 4741145])"
USGS_LPC_ME_Eastern_B2_2017_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_ME_Eastern_B2_2017_LAS_2019/ept.json,"([-7718173, 5506007], [-7463389, 5760791])"
USGS_LPC_ME_NRCS_Lot4_2013_LAS_2015/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_ME_NRCS_Lot4_2013_LAS_2015/ept.json,"([-7933928, 5341146], [-7694456, 5580618])"
USGS_LPC_ME_SouthernAreas_2012_LAS_2016/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_ME_SouthernAreas_2012_LAS_2016/ept.json,"([-7809625, 5452830], [-7667011, 5595444])"
USGS_LPC_ME_Umbagog_2016_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_ME_Umbagog_2016_LAS_2019/ept.json,"([-7626117, 5742909], [-7556517, 5812509])"
USGS_LPC_ME_Western_2016_LAS_2017/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_ME_Western_2016_LAS_2017/ept.json,"([-7957890, 5465982], [-7650484, 5773388])"
USGS_LPC_MI_13Co_BerrienCO_2015_LAS_2017/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_MI_13Co_BerrienCO_2015_LAS_2017/ept.json,"([-9668018, 5124067], [-9595608, 5196477])"
USGS_LPC_MI_13Co_Delta_C16_2015_LAS_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_MI_13Co_Delta_C16_2015_LAS_2018/ept.json,"([-9730710, 5694511], [-9618970, 5806251])"
USGS_LPC_MI_13Co_Emmett_2015_LAS_2017/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_MI_13Co_Emmett_2015_LAS_2017/ept.json,"([-9496611, 5663663], [-9410323, 5749951])"
USGS_LPC_MI_13Co_VanBurrenCo_2015_LAS_2017/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_MI_13Co_VanBurrenCo_2015_LAS_2017/ept.json,"([-9615695, 5162723], [-9545991, 5232427])"
USGS_LPC_MI_16Co_Clare_2015_LAS_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_MI_16Co_Clare_2015_LAS_2018/ept.json,"([-9473711, 5435776], [-9417437, 5492050])"
USGS_LPC_MI_16Co_Lapeer_2015_LAS_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_MI_16Co_Lapeer_2015_LAS_2018/ept.json,"([-9299447, 5292920], [-9229657, 5362710])"
USGS_LPC_MI_16Co_Mecosta_2015_LAS_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_MI_16Co_Mecosta_2015_LAS_2018/ept.json,"([-9526180, 5382109], [-9470374, 5437915])"
USGS_LPC_MI_16Co_Newaygo_2015_LAS_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_MI_16Co_Newaygo_2015_LAS_2018/ept.json,"([-9592544, 5355617], [-9510184, 5437977])"
USGS_LPC_MI_16Co_Osceola_2015_LAS_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_MI_16Co_Osceola_2015_LAS_2018/ept.json,"([-9526646, 5435537], [-9470150, 5492033])"
USGS_LPC_MI_16Co_Roscommon_2015_LAS_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_MI_16Co_Roscommon_2015_LAS_2018/ept.json,"([-9447172, 5489128], [-9390544, 5545756])"
USGS_LPC_MI_16Co_Shiawassee_2015_LAS_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_MI_16Co_Shiawassee_2015_LAS_2018/ept.json,"([-9394761, 5276861], [-9338441, 5333181])"
USGS_LPC_MI_16Co_StJoseph_2015_LAS_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_MI_16Co_StJoseph_2015_LAS_2018/ept.json,"([-9551152, 5119772], [-9493992, 5176932])"
USGS_LPC_MI_25County_AlleganCo_2015_LAS_2017/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_MI_25County_AlleganCo_2015_LAS_2017/ept.json,"([-9604998, 5208723], [-9521462, 5292259])"
USGS_LPC_MI_31Co_Arenac_2016_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_MI_31Co_Arenac_2016_LAS_2019/ept.json,"([-9369467, 5436555], [-9301535, 5504487])"
USGS_LPC_MI_31Co_Arenac_TL_2016_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_MI_31Co_Arenac_TL_2016_LAS_2019/ept.json,"([-9351518, 5448745], [-9336714, 5463549])"
USGS_LPC_MI_31Co_Bay_2016_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_MI_31Co_Bay_2016_LAS_2019/ept.json,"([-9384109, 5384351], [-9302467, 5465993])"
USGS_LPC_MI_31Co_Chippewa_2017_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_MI_31Co_Chippewa_2017_LAS_2019/ept.json,"([-9434617, 5771256], [-9337619, 5868254])"
USGS_LPC_MI_31Co_Clinton_2017_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_MI_31Co_Clinton_2017_LAS_2019/ept.json,"([-9445271, 5276742], [-9390867, 5331146])"
USGS_LPC_MI_31Co_Eaton_2016_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_MI_31Co_Eaton_2016_LAS_2019/ept.json,"([-9471861, 5223647], [-9418769, 5276739])"
USGS_LPC_MI_31Co_Gladwin_2016_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_MI_31Co_Gladwin_2016_LAS_2019/ept.json,"([-9419837, 5436104], [-9366749, 5489192])"
USGS_LPC_MI_31Co_Hillsdale_2016_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_MI_31Co_Hillsdale_2016_LAS_2019/ept.json,"([-9445908, 5114833], [-9388332, 5172409])"
USGS_LPC_MI_31Co_Huron_2016_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_MI_31Co_Huron_2016_LAS_2019/ept.json,"([-9295099, 5396547], [-9195059, 5496587])"
USGS_LPC_MI_31Co_Ingham_2017_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_MI_31Co_Ingham_2017_LAS_2019/ept.json,"([-9420075, 5224983], [-9366081, 5278977])"
USGS_LPC_MI_31Co_Ionia_2016_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_MI_31Co_Ionia_2016_LAS_2019/ept.json,"([-9498430, 5276291], [-9444774, 5329947])"
USGS_LPC_MI_31Co_Iosco_2016_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_MI_31Co_Iosco_2016_LAS_2019/ept.json,"([-9339405, 5485445], [-9274297, 5550553])"
USGS_LPC_MI_31Co_Isabella_2016_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_MI_31Co_Isabella_2016_LAS_2019/ept.json,"([-9471593, 5382398], [-9416669, 5437322])"
USGS_LPC_MI_31Co_Isabella_TL_2016_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_MI_31Co_Isabella_TL_2016_LAS_2019/ept.json,"([-9459396, 5395631], [-9417296, 5437731])"
USGS_LPC_MI_31Co_Jackson_2016_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_MI_31Co_Jackson_2016_LAS_2019/ept.json,"([-9431182, 5165688], [-9365206, 5231664])"
USGS_LPC_MI_31Co_Kent_2016_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_MI_31Co_Kent_2016_LAS_2019/ept.json,"([-9564563, 5275558], [-9483395, 5356726])"
USGS_LPC_MI_31Co_Lenawee_2017_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_MI_31Co_Lenawee_2017_LAS_2019/ept.json,"([-9390987, 5111459], [-9323655, 5178791])"
USGS_LPC_MI_31Co_Livingston_2018_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_MI_31Co_Livingston_2018_LAS_2019/ept.json,"([-9369222, 5224603], [-9313642, 5280183])"
USGS_LPC_MI_31Co_Macomb_2016_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_MI_31Co_Macomb_2016_LAS_2019/ept.json,"([-9263005, 5227710], [-9193421, 5297294])"
USGS_LPC_MI_31Co_Mason_2017_LAS_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_MI_31Co_Mason_2017_LAS_2018/ept.json,"([-9634174, 5435934], [-9576120, 5493988])"
USGS_LPC_MI_31Co_Midland_2016_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_MI_31Co_Midland_2016_LAS_2019/ept.json,"([-9421576, 5382512], [-9364562, 5439526])"
USGS_LPC_MI_31Co_Monroe_2016_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_MI_31Co_Monroe_2016_LAS_2019/ept.json,"([-9325447, 5113540], [-9257835, 5181152])"
USGS_LPC_MI_31Co_Oakland_2016_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_MI_31Co_Oakland_2016_LAS_2019/ept.json,"([-9317558, 5225568], [-9247356, 5295770])"
USGS_LPC_MI_31Co_Oceana_2016_LAS_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_MI_31Co_Oceana_2016_LAS_2018/ept.json,"([-9634888, 5382576], [-9578022, 5439442])"
USGS_LPC_MI_31Co_Ottawa_2016_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_MI_31Co_Ottawa_2016_LAS_2019/ept.json,"([-9611056, 5275340], [-9543158, 5343238])"
USGS_LPC_MI_31Co_Saginaw_2016_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_MI_31Co_Saginaw_2016_LAS_2019/ept.json,"([-9392234, 5327485], [-9316688, 5403031])"
USGS_LPC_MI_31Co_Sanilac_2017_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_MI_31Co_Sanilac_2017_LAS_2019/ept.json,"([-9259337, 5336028], [-9177925, 5417440])"
USGS_LPC_MI_31Co_StClair_2016_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_MI_31Co_StClair_2016_LAS_2019/ept.json,"([-9256585, 5238650], [-9156721, 5338514])"
USGS_LPC_MI_31Co_Tuscola_2016_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_MI_31Co_Tuscola_2016_LAS_2019/ept.json,"([-9324194, 5345256], [-9244128, 5425322])"
USGS_LPC_MI_31Co_Washtenaw_2016_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_MI_31Co_Washtenaw_2016_LAS_2019/ept.json,"([-9365357, 5166194], [-9298647, 5232904])"
USGS_LPC_MI_AlgerCo_2015_LAS_2017/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_MI_AlgerCo_2015_LAS_2017/ept.json,"([-9698818, 5777868], [-9557436, 5919250])"
USGS_LPC_MI_BenzieCo_2015_LAS_2017/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_MI_BenzieCo_2015_LAS_2017/ept.json,"([-9602549, 5540444], [-9552095, 5590898])"
USGS_LPC_MI_BranchCo_2017_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_MI_BranchCo_2017_LAS_2019/ept.json,"([-9495199, 5122036], [-9442335, 5174900])"
USGS_LPC_MI_CalhounCo_2017_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_MI_CalhounCo_2017_LAS_2019/ept.json,"([-9496057, 5164598], [-9429281, 5231374])"
USGS_LPC_MI_Cass_2015_LAS_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_MI_Cass_2015_LAS_2018/ept.json,"([-9599514, 5121521], [-9546082, 5174953])"
USGS_LPC_MI_Charlevoix_2018_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_MI_Charlevoix_2018_LAS_2019/ept.json,"([-9506213, 5622827], [-9431557, 5697483])"
USGS_LPC_MI_Charlevoix_Islands_2016_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_MI_Charlevoix_Islands_2016_LAS_2019/ept.json,"([-9607176, 5615695], [-9463304, 5759567])"
USGS_LPC_MI_Charlevoix_TL_2018_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_MI_Charlevoix_TL_2018_LAS_2019/ept.json,"([-9493930, 5652970], [-9465634, 5681266])"
USGS_LPC_MI_FEMAHQ_2018_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_MI_FEMAHQ_2018_LAS_2019/ept.json,"([-9379730, 5637367], [-9281386, 5735711])"
USGS_LPC_MI_GenesseeCo_2015_LAS_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_MI_GenesseeCo_2015_LAS_2018/ept.json,"([-9351173, 5277686], [-9282129, 5346730])"
USGS_LPC_MI_GrandTraverseCO_2015_LAS_2017/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_MI_GrandTraverseCO_2015_LAS_2017/ept.json,"([-9564928, 5544000], [-9487676, 5621252])"
USGS_LPC_MI_HiawathaNF_QL1_2018_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_MI_HiawathaNF_QL1_2018_LAS_2019/ept.json,"([-9430552, 5848410], [-9419722, 5859240])"
USGS_LPC_MI_HiawathaNF_QL2_2018_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_MI_HiawathaNF_QL2_2018_LAS_2019/ept.json,"([-9644313, 5699718], [-9418621, 5925410])"
USGS_LPC_MI_Kalamazoo_2015_LAS_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_MI_Kalamazoo_2015_LAS_2018/ept.json,"([-9548746, 5170346], [-9494186, 5224906])"
USGS_LPC_MI_Lake_2016_LAS_2017/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_MI_Lake_2016_LAS_2017/ept.json,"([-9579793, 5435559], [-9523183, 5492169])"
USGS_LPC_MI_LeelanauCo_2015_LAS_2017/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_MI_LeelanauCo_2015_LAS_2017/ept.json,"([-9613403, 5585054], [-9498569, 5699888])"
USGS_LPC_MI_MackinacCo_2015_LAS_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_MI_MackinacCo_2015_LAS_2018/ept.json,"([-9661172, 5577368], [-9260862, 5977678])"
USGS_LPC_MI_ManisteeCo_2015_LAS_2017/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_MI_ManisteeCo_2015_LAS_2017/ept.json,"([-9617659, 5485755], [-9552421, 5550993])"
USGS_LPC_MI_Missaukee_2016_LAS_2017/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_MI_Missaukee_2016_LAS_2017/ept.json,"([-9500840, 5489768], [-9444362, 5546246])"
USGS_LPC_MI_Montcalm_2015_LAS_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_MI_Montcalm_2015_LAS_2018/ept.json,"([-9525984, 5315187], [-9443082, 5398089])"
USGS_LPC_MI_MuskeganCo_2013_LAS_2016/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_MI_MuskeganCo_2013_LAS_2016/ept.json,"([-9625876, 5318162], [-9547928, 5396110])"
USGS_LPC_MI_Muskegon_2015_LAS_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_MI_Muskegon_2015_LAS_2018/ept.json,"([-9625608, 5319016], [-9549624, 5395000])"
USGS_LPC_MI_Olga_Lake_Lot5_2016_LAS_2017/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_MI_Olga_Lake_Lot5_2016_LAS_2017/ept.json,"([-9540274, 5482339], [-9523746, 5498867])"
USGS_LPC_MI_Ottawa_NF_2017_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_MI_Ottawa_NF_2017_LAS_2019/ept.json,"([-10046363, 5752168], [-9862979, 5935552])"
USGS_LPC_MI_Ottawa_NF_TL_2017_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_MI_Ottawa_NF_TL_2017_LAS_2019/ept.json,"([-9935114, 5803146], [-9909956, 5828304])"
USGS_LPC_MI_WayneCo_2017_LAS_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_MI_WayneCo_2017_LAS_2018/ept.json,"([-9300393, 5158751], [-9224943, 5234201])"
USGS_LPC_MI_Wexford_2016_LAS_2017/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_MI_Wexford_2016_LAS_2017/ept.json,"([-9554631, 5489852], [-9498285, 5546198])"
USGS_LPC_MN_Arrowhead_B1_2011_LAS_2016/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_MN_Arrowhead_B1_2011_LAS_2016/ept.json,"([-10276247, 5879446], [-10129959, 6025734])"
USGS_LPC_MN_Arrowhead_B2_2011_LAS_2016/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_MN_Arrowhead_B2_2011_LAS_2016/ept.json,"([-10377097, 6023598], [-10157797, 6242898])"
USGS_LPC_MN_Arrowhead_B3_2011_LAS_2016/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_MN_Arrowhead_B3_2011_LAS_2016/ept.json,"([-10203237, 5931048], [-9959387, 6174898])"
USGS_LPC_MN_Arrowhead_B4_2011_LAS_2016/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_MN_Arrowhead_B4_2011_LAS_2016/ept.json,"([-10395585, 5845650], [-10170649, 6070586])"
USGS_LPC_MN_Arrowhead_B5_2011_LAS_2016/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_MN_Arrowhead_B5_2011_LAS_2016/ept.json,"([-10373622, 5992553], [-10216976, 6149199])"
USGS_LPC_MN_BlueEarth_2011_LAS_2016/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_MN_BlueEarth_2011_LAS_2016/ept.json,"([-10505888, 5440323], [-10436182, 5510029])"
USGS_LPC_MN_CentralLakes_Block1_2012_LAS_2016/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_MN_CentralLakes_Block1_2012_LAS_2016/ept.json,"([-10635793, 5740277], [-10459371, 5916699])"
USGS_LPC_MN_CentralLakes_Block2_2012_LAS_2016/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_MN_CentralLakes_Block2_2012_LAS_2016/ept.json,"([-10452834, 5810421], [-10346618, 5916637])"
USGS_LPC_MN_CentralLakes_Block3_2012_LAS_2016/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_MN_CentralLakes_Block3_2012_LAS_2016/ept.json,"([-10596863, 5906376], [-10473959, 6029280])"
USGS_LPC_MN_CentralLakes_Block4_2012_LAS_2016/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_MN_CentralLakes_Block4_2012_LAS_2016/ept.json,"([-10480306, 5906386], [-10357426, 6029266])"
USGS_LPC_MN_CentralLakes_Block5_2012_LAS_2016/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_MN_CentralLakes_Block5_2012_LAS_2016/ept.json,"([-10535285, 6029150], [-10347697, 6216738])"
USGS_LPC_MN_Phase1_BrownCO_2010_LAS_2016/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_MN_Phase1_BrownCO_2010_LAS_2016/ept.json,"([-10589425, 5467953], [-10502245, 5555133])"
USGS_LPC_MN_Phase1_DouglasCO_2010_LAS_2016/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_MN_Phase1_DouglasCO_2010_LAS_2016/ept.json,"([-10662532, 5733701], [-10589166, 5807067])"
USGS_LPC_MN_Phase1_FairbaultCO_2010_LAS_2016/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_MN_Phase1_FairbaultCO_2010_LAS_2016/ept.json,"([-10491964, 5380011], [-10422274, 5449701])"
USGS_LPC_MN_Phase1_FairbaultCo_2010_LAS_2016/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_MN_Phase1_FairbaultCo_2010_LAS_2016/ept.json,"([-10491964, 5380011], [-10422274, 5449701])"
USGS_LPC_MN_Phase1_LacQuiParleCo_2010_LAS_2016/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_MN_Phase1_LacQuiParleCo_2010_LAS_2016/ept.json,"([-10739103, 5584588], [-10655231, 5668460])"
USGS_LPC_MN_Phase1_LeSueurCO_2010_LAS_2016/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_MN_Phase1_LeSueurCO_2010_LAS_2016/ept.json,"([-10467599, 5440166], [-10300523, 5607242])"
USGS_LPC_MN_Phase1_LincolnCo_2010_LAS_2016/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_MN_Phase1_LincolnCo_2010_LAS_2016/ept.json,"([-10752967, 5494352], [-10679609, 5567710])"
USGS_LPC_MN_Phase1_LyonCO_2010_LAS_2016/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_MN_Phase1_LyonCO_2010_LAS_2016/ept.json,"([-10704252, 5494367], [-10630924, 5567695])"
USGS_LPC_MN_Phase1_MartinCO_2010_LAS_2016/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_MN_Phase1_MartinCO_2010_LAS_2016/ept.json,"([-10561576, 5380629], [-10488338, 5453867])"
USGS_LPC_MN_Phase1_NicolletCO_2010_LAS_2016/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_MN_Phase1_NicolletCO_2010_LAS_2016/ept.json,"([-10554617, 5461025], [-10453567, 5562075])"
USGS_LPC_MN_Phase1_Nobles_2010_LAS_2016/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_MN_Phase1_Nobles_2010_LAS_2016/ept.json,"([-10693842, 5382299], [-10623942, 5452199])"
USGS_LPC_MN_Phase1_PipestoneCO_2010_LAS_2016/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_MN_Phase1_PipestoneCO_2010_LAS_2016/ept.json,"([-10745466, 5441143], [-10687108, 5499501])"
USGS_LPC_MN_Phase1_PopeCO_2011_LAS_2016/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_MN_Phase1_PopeCO_2011_LAS_2016/ept.json,"([-10662531, 5678848], [-10589167, 5752212])"
USGS_LPC_MN_Phase1_RedwoodCO_2010_LAS_2016/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_MN_Phase1_RedwoodCO_2010_LAS_2016/ept.json,"([-10645117, 5492298], [-10557877, 5579538])"
USGS_LPC_MN_Phase1_WatonwanCO_2010_LAS_2016/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_MN_Phase1_WatonwanCO_2010_LAS_2016/ept.json,"([-10561577, 5433378], [-10502245, 5492710])"
USGS_LPC_MN_Phase1_YellowMedicineCO_2010_LAS_2016/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_MN_Phase1_YellowMedicineCO_2010_LAS_2016/ept.json,"([-10739098, 5517058], [-10613508, 5642648])"
USGS_LPC_MN_Phase4_Metro_D_2011_LAS_2016/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_MN_Phase4_Metro_D_2011_LAS_2016/ept.json,"([-10498933, 5640004], [-10352735, 5786202])"
USGS_LPC_MN_Phase4_Metro_Dakota_2011_LAS_2016/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_MN_Phase4_Metro_Dakota_2011_LAS_2016/ept.json,"([-10391016, 5530357], [-10321416, 5599957])"
USGS_LPC_MN_Phase4_Metro_E_2011_LAS_2016/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_MN_Phase4_Metro_E_2011_LAS_2016/ept.json,"([-10554328, 5606693], [-10485148, 5675873])"
USGS_LPC_MN_Phase4_Metro_F_2011_LAS_2016/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_MN_Phase4_Metro_F_2011_LAS_2016/ept.json,"([-10467602, 5553461], [-10321408, 5699655])"
USGS_LPC_MN_Phase4_Metro_G_2011_LAS_2016/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_MN_Phase4_Metro_G_2011_LAS_2016/ept.json,"([-10467602, 5525806], [-10384028, 5609380])"
USGS_LPC_MN_Phase4_Metro_H_2011_LAS_2016/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_MN_Phase4_Metro_H_2011_LAS_2016/ept.json,"([-10359700, 5488928], [-10265716, 5582912])"
USGS_LPC_MN_Phase4_Metro_MapleGrove_2011_LAS_2016/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_MN_Phase4_Metro_MapleGrove_2011_LAS_2016/ept.json,"([-10411888, 5630048], [-10394476, 5647460])"
USGS_LPC_MN_Phase_JacksonCO_2011_LAS_2016/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_MN_Phase_JacksonCO_2011_LAS_2016/ept.json,"([-10627710, 5382333], [-10557878, 5452165])"
USGS_LPC_MO_AR_Atchison_Holt_Andrew_2013_LAS_2016/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_MO_AR_Atchison_Holt_Andrew_2013_LAS_2016/ept.json,"([-10661603, 4828895], [-10530227, 4960271])"
USGS_LPC_MO_AR_CapeGirardeau_Stoddard_2013_LAS_2016/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_MO_AR_CapeGirardeau_Stoddard_2013_LAS_2016/ept.json,"([-10070960, 4394573], [-9941498, 4524035])"
